fullvisitorid,deviceCategory,operatingSystem,campaign,medium,continent,Products,Products_Category,Products_Visits,Products_Category_Visits
8787484405991194841,desktop,Windows,(not set),organic,Americas,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,2,24
8787484405991194841,desktop,Windows,(not set),organic,Americas,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24
8787484405991194841,desktop,Windows,(not set),organic,Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,2,24
8787484405991194841,desktop,Windows,(not set),organic,Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,2,24
8787484405991194841,desktop,Windows,(not set),organic,Americas,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5249079377058399889,mobile,Android,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,1,12
1882570243666926501,mobile,Android,(not set),organic,Asia,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12
312745543837942594,desktop,Windows,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,2,24
5561784769492468596,desktop,Windows,(not set),organic,Asia,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,2,24
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
9780677722391539016,mobile,iOS,(not set),organic,Asia,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
24758095566495443,mobile,iOS,(not set),(none),Americas,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,12
1145991706845653536,mobile,Android,(not set),organic,Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
5340222588694312025,desktop,Chrome OS,(not set),organic,Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
0219533229183174121,mobile,Android,(not set),organic,Asia,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12
6195952716739409298,mobile,iOS,(not set),organic,Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12
2886805943988581247,mobile,iOS,(not set),organic,Americas,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Dark Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Long Sleeve Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Badge Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12
8594339285731841263,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero V-Neck Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero V-Neck Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Badge Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Dark Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Long Sleeve Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Short Sleeve Hero Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,12
1948886652861546589,desktop,Windows,(not set),organic,Asia,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,12
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Recycled Mouse Pad,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Galaxy Screen Cleaning Cloth,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Waze Mobile Phone Vent Mount,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Google Device Stand,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Google Device Holder Sticky Pad,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Electronics Accessory Pouch,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Google Car Clip Phone Holder,Home/Electronics/Electronics Accessories/,1,9
7637346064803880912,desktop,Macintosh,(not set),(none),Europe,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,1,9
9290277116706437932,mobile,iOS,(not set),organic,Americas,Google Men's Watershed Full Zip Hoodie Grey,(not set),1,3
9290277116706437932,mobile,iOS,(not set),organic,Americas,Google Women's Fleece Hoodie,(not set),1,3
9290277116706437932,mobile,iOS,(not set),organic,Americas,Google Women's Performance Hero Tee Gunmetal,(not set),1,3
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Apparel/Men's/Men's-Performance Wear/,5,14
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Apparel/Men's/Men's-Outerwear/,5,29
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Apparel/Kid's/,5,12
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Accessories/Fun/,5,12
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Accessories/Housewares/,5,8
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Bags/Backpacks/,5,5
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Bags/Shopping and Totes/,5,10
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Apparel/Men's/Men's-T-Shirts/,5,24
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Apparel/Headgear/,5,12
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Accessories/Sports & Fitness/,5,5
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,(not set),5,19
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Bags/More Bags/,5,39
1794290733386551396,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Apparel/Kid's/Kid's-Toddler/,5,39
